Priority,element,X,Y,Speed,Angle,Altitude,Satellites,IO,239,240,21,200,69,113,181,182,66,24,67,68,241,Timestamp,EventSource,
0,,860613516,273779800,0,65,550,16,,0,0,4,0,1,100,9,6,13247,0,4127,0,42902,1704829640000,0,
0,,860613516,273779800,0,65,550,17,,0,0,4,0,1,100,9,6,13247,0,4127,0,42902,1704829760000,0,
0,,860613516,273779800,0,65,550,15,,0,0,4,0,1,100,10,6,13247,0,4126,0,42902,1704829880000,0,
0,,860613516,273779800,0,65,550,15,,0,0,4,0,1,100,10,7,13247,0,4127,0,42902,1704830000000,0,
0,,860613516,273779800,0,65,550,16,,0,0,4,0,1,100,10,6,13247,0,4127,0,42902,1704830120000,0,
0,,860613516,273779800,0,65,550,18,,0,0,4,0,1,100,9,6,13247,0,4127,0,42902,1704830240000,0,
0,,860613516,273779800,0,65,550,15,,0,0,4,0,1,100,10,7,13247,0,4127,0,42902,1704830360000,0,
0,,860613516,273779800,0,65,550,16,,0,0,4,0,1,100,10,6,13254,0,4127,0,42902,1704830480000,0,
0,,860613516,273779800,0,65,550,15,,0,0,4,0,1,100,10,7,13241,0,4127,0,42902,1704830600000,0,
0,,860613516,273779800,0,65,550,15,,0,0,4,0,1,100,10,6,13247,0,4127,0,42902,1704830720000,0,
0,,860613516,273779800,0,65,550,15,,0,0,4,0,1,100,10,6,13251,0,4127,0,42902,1704830840000,0,
0,,860613516,273779800,0,65,550,16,,0,0,4,0,1,100,10,6,13247,0,4127,0,42902,1704830960000,0,
0,,860613516,273779800,0,65,550,17,,0,0,4,0,1,100,10,6,13247,0,4127,0,42902,1704831080000,0,
0,,860613516,273779800,0,65,550,16,,0,0,4,0,1,100,10,6,13247,0,4127,0,42902,1704831200000,0,
0,,860613516,273779800,0,65,550,16,,0,0,4,0,1,100,10,7,13247,0,4127,0,42902,1704831320000,0,
0,,860613516,273779800,0,65,550,15,,0,0,4,0,1,100,10,7,13247,0,4127,0,42902,1704831440000,0,
0,,860613516,273779800,0,65,550,14,,0,0,4,0,1,100,10,7,13247,0,4127,0,42902,1704831560000,0,
0,,860613516,273779800,0,65,550,15,,0,0,4,0,1,100,13,7,13247,0,4127,0,42902,1704831680000,0,
0,,860613516,273779800,0,65,550,12,,0,0,4,0,1,100,11,8,13247,0,4127,0,42902,1704831800000,0,
0,,860613516,273779800,0,65,543,12,,0,0,4,0,1,100,11,8,13247,0,4127,0,42902,1704831920000,0,
0,,860613516,273779800,0,65,543,15,,0,0,4,0,1,100,10,7,13247,0,4126,0,42902,1704832040000,0,
0,,860613516,273779800,0,65,543,14,,0,0,4,0,1,100,11,7,13247,0,4127,0,42902,1704832160000,0,
0,,860613516,273779800,0,65,543,14,,0,0,4,0,1,100,10,7,13247,0,4127,0,42902,1704832280000,0,
0,,860613516,273779800,0,65,543,13,,0,0,4,0,1,100,11,7,13247,0,4126,0,42902,1704832400000,0,
0,,860613516,273779800,0,65,543,14,,0,0,4,0,1,100,10,7,13253,0,4127,0,42902,1704832520000,0,
0,,860613516,273779800,0,65,543,12,,0,0,4,0,1,100,11,8,13247,0,4127,0,42902,1704832640000,0,
0,,860613516,273779800,0,65,543,10,,0,0,4,0,1,100,12,9,13246,0,4127,0,42902,1704832760000,0,
0,,860613516,273779800,0,65,543,13,,0,0,4,0,1,100,11,7,13247,0,4127,0,42902,1704832880000,0,
0,,860613516,273779800,0,65,543,12,,0,0,4,0,1,100,12,8,13247,0,4127,0,42902,1704833000000,0,
0,,860613516,273779800,0,65,543,11,,0,0,4,0,1,100,12,8,13247,0,4127,0,42902,1704833120000,0,
0,,860613516,273779800,0,65,543,13,,0,0,4,0,1,100,11,8,13247,0,4127,0,42902,1704833240000,0,
0,,860613516,273779800,0,65,543,12,,0,0,4,0,1,100,15,8,13247,0,4127,0,42902,1704833360000,0,
0,,860613516,273779800,0,65,543,12,,0,0,4,0,1,100,13,7,13247,0,4126,0,42902,1704833480000,0,
0,,860613516,273779800,0,65,543,13,,0,0,4,0,1,100,11,7,13250,0,4127,0,42902,1704833600000,0,
0,,860613516,273779800,0,65,543,14,,0,0,4,0,1,100,11,7,13250,0,4127,0,42902,1704833720000,0,
0,,860613516,273779800,0,65,543,13,,0,0,4,0,1,100,11,7,13247,0,4127,0,42902,1704833840000,0,
0,,860613516,273779800,0,65,543,14,,0,0,4,0,1,100,11,7,13255,0,4127,0,42902,1704833960000,0,
0,,860613516,273779800,0,65,543,13,,0,0,4,0,1,100,11,7,13247,0,4127,0,42902,1704834080000,0,
0,,860613516,273779800,0,65,543,14,,0,0,4,0,1,100,10,7,13245,0,4126,0,42902,1704834200000,0,
0,,860613516,273779800,0,65,543,15,,0,0,4,0,1,100,10,7,13247,0,4127,0,42902,1704834320000,0,
0,,860613516,273779800,0,65,543,13,,0,0,4,0,1,100,11,7,13247,0,4127,0,42902,1704834440000,0,
0,,860613516,273779800,0,65,543,13,,0,0,4,0,1,100,11,8,13247,0,4127,0,42902,1704834560000,0,
0,,860613516,273779800,0,65,543,13,,0,0,4,0,1,100,11,7,13247,0,4127,0,42902,1704834680000,0,
0,,860613516,273779800,0,65,543,13,,0,0,4,0,1,100,11,8,13248,0,4127,0,42902,1704834800000,0,
0,,860613516,273779800,0,65,544,14,,0,0,4,0,1,100,11,7,13247,0,4126,0,42902,1704834920000,0,
0,,860613516,273779800,0,65,544,12,,0,0,4,0,1,100,11,8,13247,0,4127,0,42902,1704835040000,0,
0,,860613516,273779800,0,65,544,14,,0,0,4,0,1,100,11,7,13247,0,4127,0,42902,1704835160000,0,
0,,860613516,273779800,0,65,544,15,,0,0,4,0,1,100,10,7,13247,0,4126,0,42902,1704835280000,0,
0,,860613516,273779800,0,65,544,13,,0,0,4,0,1,100,11,8,13247,0,4127,0,42902,1704835400000,0,
0,,860613516,273779800,0,65,544,13,,0,0,4,0,1,100,11,8,13247,0,4127,0,42902,1704835520000,0,
0,,860613516,273779800,0,65,544,11,,0,0,4,0,1,100,12,9,13247,0,4125,0,42902,1704835640000,0,
0,,860613516,273779800,0,65,550,13,,0,0,4,0,1,100,11,8,13247,0,4127,0,42902,1704835760000,0,
0,,860613516,273779800,0,65,550,12,,0,0,4,0,1,100,12,8,13247,0,4127,0,42902,1704835880000,0,
0,,860613516,273779800,0,65,550,11,,0,0,4,0,1,100,16,8,13247,0,4124,0,42902,1704836000000,0,
0,,860613516,273779800,0,65,550,14,,0,0,4,0,1,100,11,7,13254,0,4127,0,42902,1704836120000,0,
0,,860613516,273779800,0,65,550,13,,0,0,4,0,1,100,11,8,13251,0,4127,0,42902,1704836240000,0,
0,,860613516,273779800,0,65,550,11,,0,0,4,0,1,100,13,10,13247,0,4124,0,42902,1704836360000,0,
0,,860613516,273779800,0,65,550,12,,0,0,4,0,1,100,11,8,13247,0,4127,0,42902,1704836480000,0,
0,,860613516,273779800,0,65,550,13,,0,0,4,0,1,100,18,8,13272,0,4127,0,42902,1704836600000,0,
0,,860613516,273779800,0,65,550,13,,0,0,4,0,1,100,12,8,13247,0,4126,0,42902,1704836720000,0,
0,,860613516,273779800,0,65,550,14,,0,0,4,0,1,100,11,7,13247,0,4127,0,42902,1704836840000,0,
0,,860613516,273779800,0,65,550,12,,0,0,4,0,1,100,11,8,13247,0,4127,0,42902,1704836960000,0,
0,,860613516,273779800,0,65,550,15,,0,0,4,0,1,100,10,7,13247,0,4127,0,42902,1704837080000,0,
0,,860613516,273779800,0,65,550,11,,0,0,4,0,1,100,12,8,13247,0,4127,0,42902,1704837200000,0,
0,,860613516,273779800,0,65,550,14,,0,0,4,0,1,100,11,7,13247,0,4127,0,42902,1704837320000,0,
0,,860613516,273779800,0,65,550,13,,0,0,4,0,1,100,11,8,13247,0,4127,0,42902,1704837440000,0,
0,,860613516,273779800,0,65,550,11,,0,0,4,0,1,100,16,8,13250,0,4127,0,42902,1704837560000,0,
0,,860613516,273779800,0,65,550,13,,0,0,4,0,1,100,18,8,13247,0,4127,0,42902,1704837680000,0,
0,,860613516,273779800,0,65,550,13,,0,0,4,0,1,100,11,8,13247,0,4127,0,42902,1704837800000,0,
0,,860613516,273779800,0,65,552,13,,0,0,4,0,1,100,11,7,13247,0,4127,0,42902,1704837920000,0,
0,,860613516,273779800,0,65,552,11,,0,0,4,0,1,100,14,8,13247,0,4127,0,42902,1704838040000,0,
0,,860613516,273779800,0,65,552,12,,0,0,4,0,1,100,11,8,13247,0,4127,0,42902,1704838160000,0,
0,,860613516,273779800,0,65,552,13,,0,0,4,0,1,100,11,8,13247,0,4127,0,42902,1704838280000,0,
0,,860613516,273779800,0,65,552,13,,0,0,4,0,1,100,11,8,13254,0,4127,0,42902,1704838400000,0,
0,,860613516,273779800,0,65,554,12,,0,0,4,0,1,100,11,8,13247,0,4127,0,42902,1704838520000,0,
0,,860613516,273779800,0,65,554,13,,0,0,4,0,1,100,10,7,13247,0,4127,0,42902,1704838640000,0,
0,,860613516,273779800,0,65,558,11,,0,0,4,0,1,100,11,8,13247,0,4127,0,42902,1704838760000,0,
0,,860613516,273779800,0,65,558,11,,0,0,4,0,1,100,12,8,13247,0,4127,0,42902,1704838880000,0,
0,,860613516,273779800,0,65,558,14,,0,0,4,0,1,100,11,7,13247,0,4127,0,42902,1704839000000,0,
0,,860613516,273779800,0,65,561,15,,0,0,4,0,1,100,10,7,13247,0,4127,0,42902,1704839120000,0,
0,,860613516,273779800,0,65,561,13,,0,0,4,0,1,100,10,7,13255,0,4127,0,42902,1704839240000,0,
0,,860613516,273779800,0,65,561,14,,0,0,4,0,1,100,10,7,13247,0,4127,0,42902,1704839360000,0,
0,,860613516,273779800,0,65,561,14,,0,0,4,0,1,100,10,6,13247,0,4127,0,42902,1704839480000,0,
0,,860613516,273779800,0,65,561,15,,0,0,4,0,1,100,10,6,13247,0,4127,0,42902,1704839600000,0,
0,,860613516,273779800,0,65,561,12,,0,0,4,0,1,100,11,7,13247,0,4127,0,42902,1704839720000,0,
0,,860613516,273779800,0,65,561,16,,0,0,4,0,1,100,9,6,13247,0,4127,0,42902,1704839840000,0,
0,,860613516,273779800,0,65,561,15,,0,0,4,0,1,100,10,6,13247,0,4127,0,42902,1704839960000,0,
0,,860613516,273779800,0,65,561,15,,0,0,4,0,1,100,10,6,13268,0,4127,0,42902,1704840080000,0,
0,,860613516,273779800,0,65,561,11,,0,0,4,0,1,100,11,8,13247,0,4127,0,42902,1704840200000,0,
0,,860613516,273779800,0,65,561,10,,0,0,4,0,1,100,11,8,13247,0,4127,0,42902,1704840320000,0,
0,,860613516,273779800,0,65,561,12,,0,0,4,0,1,100,11,7,13257,0,4127,0,42902,1704840440000,0,
0,,860613516,273779800,0,65,555,12,,0,0,4,0,1,100,10,7,13247,0,4127,0,42902,1704840560000,0,
0,,860613516,273779800,0,65,555,13,,0,0,4,0,1,100,10,7,13247,0,4127,0,42902,1704840680000,0,
0,,860613516,273779800,0,65,555,14,,0,0,4,0,1,100,10,6,13249,0,4127,0,42902,1704840800000,0,
0,,860613516,273779800,0,65,555,15,,0,0,4,0,1,100,10,6,13247,0,4127,0,42902,1704840920000,0,
0,,860613516,273779800,0,65,555,13,,0,0,4,0,1,100,10,7,13247,0,4127,0,42902,1704841040000,0,
0,,860613516,273779800,0,65,551,13,,0,0,4,0,1,100,10,7,13247,0,4127,0,42902,1704841160000,0,
0,,860613516,273779800,0,65,551,13,,0,0,4,0,1,100,10,6,13247,0,4127,0,42902,1704841280000,0,
0,,860613516,273779800,0,65,551,16,,0,0,4,0,1,100,9,6,13247,0,4127,0,42902,1704841400000,0,
0,,860613516,273779800,0,65,551,14,,0,0,4,0,1,100,10,6,13247,0,4127,0,42902,1704841520000,0,
0,,860613516,273779800,0,65,551,14,,0,0,4,0,1,100,10,6,13247,0,4127,0,42902,1704841640000,0,
0,,860613516,273779800,0,65,548,15,,0,0,4,0,1,100,10,6,13247,0,4127,0,42902,1704841760000,0,
0,,860613516,273779800,0,65,548,14,,0,0,4,0,1,100,11,7,13247,0,4127,0,42902,1704841880000,0,
0,,860613516,273779800,0,65,548,16,,0,0,4,0,1,100,9,6,13247,0,4127,0,42902,1704842000000,0,
0,,860613516,273779800,0,65,548,17,,0,0,4,0,1,100,9,6,13247,0,4127,0,42902,1704842120000,0,
0,,860613516,273779800,0,65,548,15,,0,0,4,0,1,100,10,6,13247,0,4127,0,42902,1704842240000,0,
0,,860613516,273779800,0,65,547,16,,0,0,4,0,1,100,9,6,13247,0,4127,0,42902,1704842360000,0,
0,,860613516,273779800,0,65,547,16,,0,0,4,0,1,100,9,6,13247,0,4127,0,42902,1704842480000,0,
0,,860613516,273779800,0,65,547,15,,0,0,4,0,1,100,10,6,13247,0,4127,0,42902,1704842600000,0,
0,,860613516,273779800,0,65,547,14,,0,0,4,0,1,100,10,7,13247,0,4127,0,42902,1704842720000,0,
0,,860613516,273779800,0,65,547,16,,0,0,4,0,1,100,10,6,13247,0,4127,0,42902,1704842840000,0,
0,,860613516,273779800,0,65,547,15,,0,0,4,0,1,100,10,6,13247,0,4127,0,42902,1704842960000,0,
0,,860613516,273779800,0,65,547,15,,0,0,4,0,1,100,10,6,13247,0,4127,0,42902,1704843080000,0,
0,,860613516,273779800,0,65,547,15,,0,0,4,0,1,100,10,6,13247,0,4127,0,42902,1704843200000,0,
0,,860613516,273779800,0,65,545,14,,0,0,4,0,1,100,10,7,13247,0,4127,0,42902,1704843320000,0,
0,,860613516,273779800,0,65,545,15,,0,0,4,0,1,100,10,6,13247,0,4127,0,42902,1704843440000,0,
0,,860613516,273779800,0,65,545,16,,0,0,4,0,1,100,10,6,13249,0,4127,0,42902,1704843560000,0,
0,,860613516,273779800,0,65,545,13,,0,0,4,0,1,100,11,7,13247,0,4127,0,42902,1704843680000,0,
0,,860613516,273779800,0,65,545,14,,0,0,4,0,1,100,11,6,13247,0,4127,0,42902,1704843800000,0,
0,,860613516,273779800,0,65,545,15,,0,0,4,0,1,100,10,6,13247,0,4127,0,42902,1704843920000,0,
0,,860613516,273779800,0,65,545,14,,0,0,4,0,1,100,11,7,13247,0,4126,0,42902,1704844040000,0,
0,,860613516,273779800,0,65,545,16,,0,0,4,0,1,100,10,6,13247,0,4127,0,42902,1704844160000,0,
0,,860613516,273779800,0,65,545,16,,0,0,4,0,1,100,10,6,13247,0,4127,0,42902,1704844280000,0,
0,,860613516,273779800,0,65,545,15,,0,0,4,0,1,100,14,7,13247,0,4126,0,42902,1704844400000,0,
0,,860613516,273779800,0,65,545,17,,0,0,4,0,1,100,10,6,13247,0,4127,0,42902,1704844520000,0,
0,,860613516,273779800,0,65,545,15,,0,0,4,0,1,100,13,6,13247,0,4127,0,42902,1704844640000,0,
0,,860613516,273779800,0,65,537,15,,0,0,4,0,1,100,10,6,13247,0,4127,0,42902,1704844760000,0,
0,,860613516,273779800,0,65,537,16,,0,0,4,0,1,100,10,6,13247,0,4127,0,42902,1704844880000,0,
0,,860613516,273779800,0,65,540,15,,0,0,4,0,1,100,14,7,13247,0,4127,0,42902,1704845000000,0,
0,,860613516,273779800,0,65,540,14,,0,0,4,0,1,100,13,8,13239,0,4127,0,42902,1704845120000,0,
0,,860613516,273779800,0,65,540,16,,0,0,4,0,1,100,12,7,13247,0,4127,0,42902,1704845240000,0,
0,,860612133,273779166,0,261,540,15,,0,0,4,0,1,100,10,7,13247,0,4127,0,42902,1704845317000,0,
0,,860612133,273779166,0,261,540,14,,0,1,3,0,1,100,11,7,13247,0,4125,0,42902,1704845377000,0,
0,,860612133,273779166,0,261,540,15,,0,0,4,0,1,100,14,7,13247,0,4127,0,42902,1704845497000,0,
0,,860612133,273779166,0,261,540,16,,0,1,4,0,1,100,14,7,13247,0,4125,0,42902,1704845557000,0,
0,,860612133,273779166,0,261,540,15,,0,0,4,0,1,100,10,7,12056,0,4127,0,42902,1704845662000,0,
0,,860613166,273779233,0,71,537,15,,0,1,4,0,1,100,12,7,13247,0,4127,0,42902,1704845722000,0,
0,,860613166,273779233,0,71,535,14,,0,0,4,0,1,100,10,7,13223,0,4127,0,42902,1704845842000,0,
0,,860615350,273782100,10,32,535,18,,0,0,4,0,1,100,11,6,13247,10,4127,0,42902,1704845883000,0,
0,,860616033,273782816,0,44,534,16,,0,1,4,0,1,99,10,6,13097,0,4118,0,42902,1704845888000,0,
0,,860616399,273783216,12,45,534,17,,0,1,4,0,1,100,12,6,13084,12,4127,0,42902,1704845909000,0,
0,,860618816,273785116,22,45,533,18,,0,1,4,0,1,100,12,6,13240,22,4127,0,42902,1704845915000,0,
0,,860623050,273788333,24,55,536,19,,0,1,4,0,1,100,9,5,12958,24,4126,0,42902,1704845923000,0,
0,,860627500,273791183,24,65,544,19,,0,1,4,0,1,100,12,5,13032,24,4126,0,42902,1704845931000,0,
0,,860628699,273791600,22,55,546,19,,0,1,4,0,1,100,12,5,12962,22,4125,0,42902,1704845933000,0,
0,,860629483,273792383,20,31,548,19,,0,1,4,0,1,100,12,5,12914,20,4124,0,42902,1704845935000,0,
0,,860629733,273792816,20,17,548,18,,0,1,4,0,1,100,12,6,12937,20,4126,0,42902,1704845936000,0,
0,,860629833,273793383,22,2,549,19,,0,1,4,0,1,100,12,5,12884,22,4123,0,42902,1704845937000,0,
0,,860629766,273793883,22,347,550,18,,0,1,4,0,1,100,12,6,12915,22,4124,0,42902,1704845938000,0,
0,,860629550,273794416,21,334,551,19,,0,1,4,0,1,100,10,5,12934,21,4125,0,42902,1704845939000,0,
0,,860629133,273794833,21,317,551,19,,0,1,4,0,1,100,12,5,12933,21,4125,0,42902,1704845940000,0,
0,,860628566,273795150,21,302,551,19,,0,1,4,0,1,100,9,5,12928,21,4125,0,42902,1704845941000,0,
0,,860625699,273796383,21,290,553,17,,0,1,4,0,1,100,13,6,13044,21,4129,0,42902,1704845946000,0,
0,,860619816,273798099,25,303,554,18,,0,1,4,0,1,100,12,6,13004,25,4126,0,42902,1704845955000,0,
0,,860616866,273799633,21,291,551,16,,0,1,4,0,1,100,10,7,12949,21,4128,0,42902,1704845960000,0,
0,,860615666,273799733,21,273,550,14,,0,1,4,0,1,100,15,7,12906,21,4124,0,42902,1704845962000,0,
0,,860614966,273799500,23,259,550,15,,0,1,4,0,1,100,11,6,12740,23,4122,0,42902,1704845963000,0,
0,,860612983,273799033,25,273,549,18,,0,1,4,0,1,100,10,6,12946,25,4125,0,42902,1704845966000,0,
0,,860611666,273799166,23,283,548,18,,0,1,4,0,1,100,9,6,13042,23,4128,0,42902,1704845968000,0,
0,,860609066,273800150,24,295,546,17,,0,1,4,0,1,100,10,6,12983,24,4128,0,42902,1704845972000,0,
0,,860603149,273802450,19,274,543,17,,0,1,4,0,1,100,10,6,12968,19,4127,0,42902,1704845982000,0,
0,,860596750,273802483,26,288,541,19,,0,1,4,0,1,100,9,5,13017,26,4126,0,42902,1704845991000,0,
0,,860596133,273802816,24,300,540,19,,0,1,4,0,1,100,12,5,12976,24,4127,0,42902,1704845992000,0,
0,,860595133,273803633,22,312,540,19,,0,1,4,0,1,100,9,5,12918,22,4121,0,42902,1704845994000,0,
0,,860593816,273804983,7,312,539,19,,0,1,4,0,1,100,12,5,12937,7,4127,0,42902,1704845998000,0,
0,,860594449,273806316,0,76,538,18,,0,1,4,0,1,100,9,6,12023,0,4127,0,42902,1704846058000,0,
0,,860594449,273806316,0,76,538,16,,0,0,4,0,1,100,10,6,11855,0,4127,0,42902,1704846178000,0,
0,,860594449,273806316,0,76,538,16,,0,1,4,0,1,100,16,6,12050,0,4127,0,42902,1704846238000,0,
0,,860594449,273806316,0,76,538,18,,0,0,5,0,1,100,13,6,12214,0,4127,0,42902,1704846358000,0,
0,,860594449,273806316,0,76,538,16,,0,0,5,0,1,100,14,6,12221,0,4127,0,42902,1704846478000,0,
0,,860594449,273806316,0,76,538,15,,0,0,5,0,1,100,11,7,12221,0,4127,0,42902,1704846598000,0,
0,,860594449,273806316,0,76,538,17,,0,0,5,0,1,100,14,6,12221,0,4127,0,42902,1704846718000,0,
0,,860594449,273806316,0,76,538,18,,0,0,5,0,1,100,10,6,12228,0,4127,0,42902,1704846838000,0,
0,,860594449,273806316,0,76,538,15,,0,0,5,0,1,100,12,7,12237,0,4127,0,42902,1704846958000,0,
0,,860594449,273806316,0,76,538,16,,0,0,5,0,1,100,10,7,12223,0,4127,0,42902,1704847078000,0,
0,,860594449,273806316,0,76,538,15,,0,0,5,0,1,100,15,7,12226,0,4127,0,42902,1704847198000,0,
0,,860594449,273806316,0,76,538,18,,0,0,5,0,1,100,10,6,12221,0,4127,0,42902,1704847318000,0,
0,,860594449,273806316,0,76,538,16,,0,0,5,0,1,100,11,6,12238,0,4127,0,42902,1704847438000,0,
0,,860594449,273806316,0,76,538,17,,0,0,5,0,1,100,10,6,12221,0,4127,0,42902,1704847558000,0,
0,,860594449,273806316,0,76,538,17,,0,0,5,0,1,100,13,6,12224,0,4127,0,42902,1704847678000,0,
0,,860594449,273806316,0,76,538,15,,0,0,5,0,1,100,14,7,12227,0,4127,0,42902,1704847798000,0,
0,,860594000,273804933,0,140,542,16,,0,1,4,0,1,100,14,6,13085,0,4127,0,42902,1704847858000,0,
0,,860594000,273804933,0,140,542,18,,0,0,5,0,1,100,9,6,13057,0,4127,0,42902,1704847943000,0,
0,,860594000,273804933,0,140,542,17,,0,1,4,0,1,100,13,6,12905,0,4127,0,42902,1704848003000,0,
0,,860594000,273804933,0,140,542,18,,0,0,4,0,1,100,12,6,12742,0,4127,0,42902,1704848123000,0,
0,,860594000,273804933,0,140,542,18,,0,0,4,0,1,100,12,6,12734,0,4127,0,42902,1704848243000,0,
0,,860594000,273804933,0,140,542,18,,0,0,5,0,1,100,12,6,12563,0,4127,0,42902,1704848363000,0,
0,,860594000,273804933,0,140,542,17,,0,1,4,0,1,100,10,6,13072,0,4127,0,42902,1704848423000,0,
0,,860594000,273804933,0,140,542,17,,0,1,5,0,1,100,13,6,12563,0,4127,0,42902,1704848483000,0,
0,,860594000,273804933,0,140,542,18,,0,0,5,0,1,100,12,6,12556,0,4127,0,42902,1704848603000,0,
0,,860594000,273804933,0,140,542,18,,0,0,5,0,1,100,13,6,12423,0,4127,0,42902,1704848723000,0,
0,,860594000,273804933,0,140,542,17,,0,0,5,0,1,100,13,6,12424,0,4127,0,42902,1704848843000,0,
