Priority,element,X,Y,Speed,Angle,Altitude,Satellites,IO,239,240,21,200,69,113,181,182,66,24,67,68,241,Timestamp,EventSource,
0,,853549649,276769800,0,312,1315,16,,0,0,5,0,1,100,12,7,12221,0,4126,0,42902,1704914257000,0,
0,,853549649,276769800,0,312,1315,14,,0,0,5,0,1,100,9,7,12221,0,4126,0,42902,1704914377000,0,
0,,853549649,276769800,0,312,1315,17,,0,0,5,0,1,100,9,6,12221,0,4127,0,42902,1704914497000,0,
0,,853549649,276769800,0,312,1315,16,,0,0,4,0,1,100,9,6,12221,0,4127,0,42902,1704914617000,0,
0,,853549649,276769800,0,312,1315,15,,0,0,4,0,1,100,11,7,12221,0,4127,0,42902,1704914737000,0,
0,,853549649,276769800,0,312,1315,15,,0,0,4,0,1,100,11,7,12221,0,4127,0,42902,1704914857000,0,
0,,853549649,276769800,0,312,1315,15,,0,0,4,0,1,100,11,7,12221,0,4127,0,42902,1704914977000,0,
0,,853549649,276769800,0,312,1315,15,,0,0,4,0,1,100,11,7,12221,0,4127,0,42902,1704915097000,0,
0,,853549649,276769800,0,312,1315,15,,0,0,4,0,1,100,11,7,12219,0,4127,0,42902,1704915217000,0,
0,,853549649,276769800,0,312,1315,16,,0,0,4,0,1,100,11,6,12221,0,4127,0,42902,1704915337000,0,
0,,853549649,276769800,0,312,1315,14,,0,0,4,0,1,100,12,8,12221,0,4127,0,42902,1704915457000,0,
0,,853549649,276769800,0,312,1315,15,,0,0,4,0,1,100,12,7,12236,0,4127,0,42902,1704915577000,0,
0,,853549649,276769800,0,312,1315,14,,0,0,4,0,1,100,13,7,12221,0,4126,0,42902,1704915697000,0,
0,,853549649,276769800,0,312,1315,14,,0,0,4,0,1,100,12,7,12221,0,4127,0,42902,1704915817000,0,
0,,853549649,276769800,0,312,1315,14,,0,0,4,0,1,100,12,7,12221,0,4127,0,42902,1704915937000,0,
0,,853549649,276769800,0,312,1315,15,,0,0,4,0,1,100,12,7,12221,0,4127,0,42902,1704916057000,0,
0,,853549649,276769800,0,312,1315,12,,0,0,4,0,1,100,16,8,12221,0,4127,0,42902,1704916177000,0,
0,,853549649,276769800,0,312,1315,16,,0,0,4,0,1,100,12,7,12221,0,4127,0,42902,1704916297000,0,
0,,853549649,276769800,0,312,1315,16,,0,0,4,0,1,100,12,7,12221,0,4127,0,42902,1704916417000,0,
0,,853549649,276769800,0,312,1315,15,,0,0,4,0,1,100,10,7,12221,0,4127,0,42902,1704916537000,0,
0,,853549649,276769800,0,312,1315,16,,0,0,4,0,1,100,11,7,12221,0,4127,0,42902,1704916657000,0,
0,,853549649,276769800,0,312,1315,16,,0,0,4,0,1,100,11,7,12221,0,4127,0,42902,1704916777000,0,
0,,853549649,276769800,0,312,1315,15,,0,0,4,0,1,100,13,7,12221,0,4126,0,42902,1704916897000,0,
0,,853549649,276769800,0,312,1315,16,,0,0,4,0,1,100,11,6,12221,0,4126,0,42902,1704917017000,0,
0,,853549649,276769800,0,312,1315,14,,0,0,4,0,1,100,12,7,12221,0,4127,0,42902,1704917137000,0,
0,,853549649,276769800,0,312,1315,16,,0,0,4,0,1,100,9,6,12221,0,4127,0,42902,1704917257000,0,
0,,853549649,276769800,0,312,1315,15,,0,0,4,0,1,100,12,6,12221,0,4127,0,42902,1704917377000,0,
0,,853549649,276769800,0,312,1315,15,,0,0,4,0,1,100,10,7,12221,0,4126,0,42902,1704917497000,0,
0,,853549649,276769800,0,312,1315,15,,0,0,4,0,1,100,10,6,12221,0,4127,0,42902,1704917617000,0,
0,,853549649,276769800,0,312,1315,16,,0,0,4,0,1,100,11,6,12219,0,4127,0,42902,1704917737000,0,
0,,853549649,276769800,0,312,1315,16,,0,0,4,0,1,100,9,6,12221,0,4127,0,42902,1704917857000,0,
0,,853549649,276769800,0,312,1315,16,,0,0,4,0,1,100,11,6,12221,0,4127,0,42902,1704917977000,0,
0,,853549649,276769800,0,312,1315,16,,0,0,4,0,1,100,10,6,12220,0,4127,0,42902,1704918097000,0,
0,,853549649,276769800,0,312,1315,16,,0,0,4,0,1,100,11,6,12221,0,4127,0,42902,1704918217000,0,
0,,853549649,276769800,0,312,1315,17,,0,0,4,0,1,100,11,6,12221,0,4126,0,42902,1704918337000,0,
0,,853549649,276769800,0,312,1315,16,,0,0,4,0,1,100,11,6,12192,0,4126,0,42902,1704918457000,0,
0,,853549649,276769800,0,312,1315,17,,0,0,4,0,1,100,9,6,12221,0,4125,0,42902,1704918577000,0,
0,,853549649,276769800,0,312,1315,17,,0,0,4,0,1,100,10,6,12219,0,4126,0,42902,1704918697000,0,
0,,853549649,276769800,0,312,1315,18,,0,0,4,0,1,100,11,6,12156,0,4125,0,42902,1704918817000,0,
0,,853549649,276769800,0,312,1315,17,,0,0,4,0,1,100,9,6,12221,0,4127,0,42902,1704918937000,0,
0,,853549649,276769800,0,312,1315,16,,0,0,4,0,1,100,12,6,12221,0,4126,0,42902,1704919057000,0,
0,,853549649,276769800,0,312,1315,18,,0,0,4,0,1,100,11,6,12145,0,4126,0,42902,1704919177000,0,
0,,853549649,276769800,0,312,1315,17,,0,0,4,0,1,100,10,6,12221,0,4127,0,42902,1704919297000,0,
0,,853549649,276769800,0,312,1315,17,,0,0,4,0,1,100,9,6,12221,0,4126,0,42902,1704919417000,0,
0,,853549649,276769800,0,312,1315,17,,0,0,4,0,1,100,11,6,12144,0,4124,0,42902,1704919537000,0,
0,,853549649,276769800,0,312,1315,18,,0,0,4,0,1,100,9,6,12221,0,4126,0,42902,1704919657000,0,
0,,853549649,276769800,0,312,1315,18,,0,0,4,0,1,100,10,6,12221,0,4126,0,42902,1704919777000,0,
0,,853549649,276769800,0,312,1315,17,,0,0,4,0,1,100,9,7,12153,0,4125,0,42902,1704919897000,0,
0,,853549649,276769800,0,312,1315,17,,0,0,4,0,1,100,11,7,12221,0,4127,0,42902,1704920017000,0,
0,,853549649,276769800,0,312,1315,15,,0,0,4,0,1,100,14,8,12221,0,4127,0,42902,1704920137000,0,
0,,853549649,276769800,0,312,1310,14,,0,0,4,0,1,100,14,8,12159,0,4125,0,42902,1704920257000,0,
0,,853549649,276769800,0,312,1310,15,,0,0,4,0,1,100,14,7,12221,0,4127,0,42902,1704920377000,0,
0,,853549649,276769800,0,312,1310,15,,0,0,4,0,1,100,14,7,12221,0,4127,0,42902,1704920497000,0,
0,,853549649,276769800,0,312,1310,15,,0,0,4,0,1,100,11,7,12130,0,4125,0,42902,1704920617000,0,
0,,853549649,276769800,0,312,1310,15,,0,0,4,0,1,100,10,7,12221,0,4126,0,42902,1704920737000,0,
0,,853549649,276769800,0,312,1310,16,,0,0,4,0,1,100,10,7,12221,0,4127,0,42902,1704920857000,0,
0,,853549649,276769800,0,312,1310,16,,0,0,4,0,1,100,10,7,12130,0,4125,0,42902,1704920977000,0,
0,,853549649,276769800,0,312,1310,16,,0,0,4,0,1,100,10,7,12221,0,4127,0,42902,1704921097000,0,
0,,853549649,276769800,0,312,1310,16,,0,0,5,0,1,100,13,7,12221,0,4126,0,42902,1704921217000,0,
0,,853549649,276769800,0,312,1310,16,,0,0,5,0,1,100,13,7,12113,0,4124,0,42902,1704921337000,0,
0,,853549649,276769800,0,312,1310,17,,0,0,4,0,1,100,11,6,12221,0,4126,0,42902,1704921457000,0,
0,,853549649,276769800,0,312,1310,17,,0,0,4,0,1,100,10,6,12221,0,4126,0,42902,1704921577000,0,
0,,853549649,276769800,0,312,1310,17,,0,0,4,0,1,100,11,6,12160,0,4125,0,42902,1704921697000,0,
0,,853549649,276769800,0,312,1310,17,,0,0,4,0,1,100,9,6,12221,0,4127,0,42902,1704921817000,0,
0,,853549649,276769800,0,312,1310,16,,0,0,5,0,1,100,10,7,12221,0,4127,0,42902,1704921937000,0,
0,,853549649,276769800,0,312,1310,17,,0,0,5,0,1,100,9,6,12145,0,4125,0,42902,1704922057000,0,
0,,853549649,276769800,0,312,1310,17,,0,0,5,0,1,100,10,6,12221,0,4127,0,42902,1704922177000,0,
0,,853549649,276769800,0,312,1310,14,,0,0,5,0,1,100,10,7,12215,0,4127,0,42902,1704922297000,0,
0,,853549649,276769800,0,312,1310,15,,0,0,5,0,1,100,12,7,12131,0,4125,0,42902,1704922417000,0,
0,,853549649,276769800,0,312,1310,17,,0,0,5,0,1,100,11,6,12221,0,4127,0,42902,1704922537000,0,
0,,853549649,276769800,0,312,1310,17,,0,0,5,0,1,100,11,6,12221,0,4126,0,42902,1704922657000,0,
0,,853549649,276769800,0,312,1310,17,,0,0,5,0,1,100,11,6,12153,0,4125,0,42902,1704922777000,0,
0,,853549649,276769800,0,312,1310,17,,0,0,5,0,1,100,11,6,12221,0,4127,0,42902,1704922897000,0,
0,,853549649,276769800,0,312,1310,16,,0,0,5,0,1,100,12,7,12213,0,4125,0,42902,1704923017000,0,
0,,853549649,276769800,0,312,1310,16,,0,0,5,0,1,100,12,7,12143,0,4124,0,42902,1704923137000,0,
0,,853549649,276769800,0,312,1310,16,,0,0,5,0,1,100,11,7,12221,0,4127,0,42902,1704923257000,0,
0,,853549649,276769800,0,312,1310,16,,0,0,5,0,1,100,12,7,12221,0,4125,0,42902,1704923377000,0,
0,,853549649,276769800,0,312,1310,17,,0,0,5,0,1,100,9,6,12135,0,4124,0,42902,1704923497000,0,
0,,853549649,276769800,0,312,1310,18,,0,0,5,0,1,100,9,6,12221,0,4127,0,42902,1704923617000,0,
0,,853549649,276769800,0,312,1310,17,,0,0,5,0,1,100,11,6,12221,0,4126,0,42902,1704923737000,0,
0,,853549649,276769800,0,312,1310,17,,0,0,5,0,1,100,11,7,12151,0,4125,0,42902,1704923857000,0,
0,,853549649,276769800,0,312,1310,18,,0,0,4,0,1,100,9,6,12221,0,4127,0,42902,1704923977000,0,
0,,853549649,276769800,0,312,1310,19,,0,0,4,0,1,100,9,6,12221,0,4126,0,42902,1704924097000,0,
0,,853549649,276769800,0,312,1310,18,,0,0,4,0,1,100,10,6,12156,0,4123,0,42902,1704924217000,0,
0,,853549649,276769800,0,312,1310,18,,0,0,4,0,1,100,9,6,12221,0,4127,0,42902,1704924337000,0,
0,,853549649,276769800,0,312,1310,19,,0,0,4,0,1,100,10,6,12221,0,4127,0,42902,1704924457000,0,
0,,853549649,276769800,0,312,1310,20,,0,0,4,0,1,100,9,6,12125,0,4125,0,42902,1704924577000,0,
0,,853549649,276769800,0,312,1310,19,,0,0,4,0,1,100,11,6,12221,0,4126,0,42902,1704924697000,0,
0,,853549649,276769800,0,312,1310,19,,0,0,4,0,1,100,10,6,12221,0,4126,0,42902,1704924817000,0,
0,,853549649,276769800,0,312,1310,19,,0,0,4,0,1,100,10,6,12133,0,4123,0,42902,1704924937000,0,
0,,853549649,276769800,0,312,1310,19,,0,0,4,0,1,100,11,6,12221,0,4127,0,42902,1704925057000,0,
0,,853549649,276769800,0,312,1310,17,,0,0,4,0,1,100,11,7,12221,0,4126,0,42902,1704925177000,0,
0,,853549649,276769800,0,312,1310,18,,0,0,4,0,1,100,10,6,12161,0,4124,0,42902,1704925297000,0,
0,,853549649,276769800,0,312,1310,19,,0,0,4,0,1,100,9,6,12221,0,4127,0,42902,1704925417000,0,
0,,853549649,276769800,0,312,1310,19,,0,0,4,0,1,100,9,6,12221,0,4127,0,42902,1704925537000,0,
0,,853549649,276769800,0,312,1310,18,,0,0,4,0,1,100,12,6,12103,0,4124,0,42902,1704925657000,0,
0,,853549649,276769800,0,312,1310,16,,0,0,4,0,1,100,11,6,12235,0,4127,0,42902,1704925777000,0,
0,,853549649,276769800,0,312,1310,17,,0,0,5,0,1,100,12,6,12221,0,4126,0,42902,1704925897000,0,
0,,853549649,276769800,0,312,1310,17,,0,0,5,0,1,100,12,7,12143,0,4124,0,42902,1704926017000,0,
0,,853549649,276769800,0,312,1278,19,,0,0,5,0,1,100,9,6,12214,0,4127,0,42902,1704926137000,0,
0,,853549649,276769800,0,312,1278,17,,0,0,5,0,1,100,9,6,12204,0,4125,0,42902,1704926257000,0,
0,,853549649,276769800,0,312,1278,20,,0,0,5,0,1,100,9,6,12118,0,4123,0,42902,1704926377000,0,
0,,853549649,276769800,0,312,1278,17,,0,0,5,0,1,100,10,6,12221,0,4127,0,42902,1704926497000,0,
0,,853549649,276769800,0,312,1278,20,,0,0,5,0,1,100,8,6,12221,0,4126,0,42902,1704926617000,0,
0,,853549649,276769800,0,312,1278,19,,0,0,5,0,1,100,8,6,12179,0,4122,0,42902,1704926737000,0,
0,,853549649,276769800,0,312,1278,20,,0,0,5,0,1,100,8,5,12212,0,4127,0,42902,1704926857000,0,
0,,853549649,276769800,0,312,1278,21,,0,0,5,0,1,100,8,5,12221,0,4126,0,42902,1704926977000,0,
0,,853549649,276769800,0,312,1278,19,,0,0,5,0,1,100,8,5,12096,0,4122,0,42902,1704927097000,0,
0,,853549649,276769800,0,312,1278,19,,0,0,5,0,1,100,11,6,12221,0,4127,0,42902,1704927217000,0,
0,,853549649,276769800,0,312,1278,19,,0,0,5,0,1,100,11,6,12216,0,4127,0,42902,1704927337000,0,
0,,853549649,276769800,0,312,1278,20,,0,0,5,0,1,100,8,5,12126,0,4122,0,42902,1704927457000,0,
0,,853549649,276769800,0,312,1288,19,,0,0,5,0,1,100,8,6,12221,0,4126,0,42902,1704927577000,0,
0,,853549649,276769800,0,312,1288,19,,0,0,5,0,1,100,10,6,12221,0,4126,0,42902,1704927697000,0,
0,,853549649,276769800,0,312,1288,18,,0,0,5,0,1,100,10,6,12145,0,4125,0,42902,1704927817000,0,
0,,853549649,276769800,0,312,1288,18,,0,0,5,0,1,100,11,6,12214,0,4127,0,42902,1704927937000,0,
0,,853549649,276769800,0,312,1288,20,,0,0,5,0,1,100,10,6,12221,0,4126,0,42902,1704928057000,0,
0,,853549649,276769800,0,312,1288,19,,0,0,5,0,1,100,10,6,12205,0,4126,0,42902,1704928177000,0,
0,,853549649,276769800,0,312,1288,18,,0,0,5,0,1,100,11,6,12221,0,4127,0,42902,1704928297000,0,
0,,853549649,276769800,0,312,1288,19,,0,0,5,0,1,100,11,6,12221,0,4126,0,42902,1704928417000,0,
0,,853549649,276769800,0,312,1288,20,,0,0,5,0,1,100,10,6,12239,0,4127,0,42902,1704928537000,0,
0,,853549649,276769800,0,312,1288,19,,0,0,5,0,1,100,11,6,12214,0,4127,0,42902,1704928657000,0,
0,,853549649,276769800,0,312,1288,19,,0,0,5,0,1,100,10,6,12223,0,4127,0,42902,1704928777000,0,
0,,853549649,276769800,0,312,1288,20,,0,0,5,0,1,100,8,5,12221,0,4127,0,42902,1704928897000,0,
0,,853549649,276769800,0,312,1293,20,,0,0,5,0,1,100,11,6,12221,0,4126,0,42902,1704929017000,0,
0,,853549649,276769800,0,312,1293,19,,0,0,5,0,1,100,11,6,12214,0,4126,0,42902,1704929137000,0,
0,,853549649,276769800,0,312,1293,20,,0,0,5,0,1,100,11,6,12215,0,4127,0,42902,1704929257000,0,
0,,853549649,276769800,0,312,1293,17,,0,0,5,0,1,100,12,6,12217,0,4127,0,42902,1704929377000,0,
0,,853549649,276769800,0,312,1293,19,,0,0,5,0,1,100,10,6,12221,0,4126,0,42902,1704929497000,0,
0,,853549649,276769800,0,312,1293,20,,0,0,5,0,1,100,10,6,12221,0,4126,0,42902,1704929617000,0,
0,,853549649,276769800,0,312,1293,19,,0,0,5,0,1,100,11,6,12213,0,4127,0,42902,1704929737000,0,
0,,853549649,276769800,0,312,1293,19,,0,0,5,0,1,100,11,6,12213,0,4126,0,42902,1704929857000,0,
0,,853549649,276769800,0,312,1293,18,,0,0,5,0,1,100,12,7,12221,0,4127,0,42902,1704929977000,0,
0,,853549649,276769800,0,312,1293,19,,0,0,5,0,1,100,11,6,12221,0,4127,0,42902,1704930097000,0,
0,,853549649,276769800,0,312,1293,19,,0,0,5,0,1,100,11,6,12221,0,4127,0,42902,1704930217000,0,
0,,853549649,276769800,0,312,1293,19,,0,0,5,0,1,100,10,6,12221,0,4126,0,42902,1704930337000,0,
0,,853549649,276769800,0,312,1293,21,,0,0,5,0,1,100,10,5,12219,0,4126,0,42902,1704930457000,0,
0,,853549649,276769800,0,312,1293,19,,0,0,5,0,1,100,11,6,12221,0,4127,0,42902,1704930577000,0,
0,,853549649,276769800,0,312,1293,20,,0,0,5,0,1,100,9,6,12221,0,4127,0,42902,1704930697000,0,
0,,853549649,276769800,0,312,1293,20,,0,0,5,0,1,100,11,6,12221,0,4127,0,42902,1704930817000,0,
0,,853549649,276769800,0,312,1293,19,,0,0,5,0,1,100,12,6,12221,0,4126,0,42902,1704930937000,0,
0,,853549649,276769800,0,312,1293,19,,0,0,4,0,1,100,11,6,12221,0,4127,0,42902,1704931057000,0,
0,,853549649,276769800,0,312,1293,19,,0,0,4,0,1,100,13,6,12218,0,4127,0,42902,1704931177000,0,
0,,853549649,276769800,0,312,1293,20,,0,0,5,0,1,100,12,6,12212,0,4127,0,42902,1704931297000,0,
0,,853549649,276769800,0,312,1293,18,,0,0,5,0,1,100,13,7,12221,0,4126,0,42902,1704931417000,0,
0,,853549649,276769800,0,312,1293,20,,0,0,5,0,1,100,12,6,12221,0,4127,0,42902,1704931537000,0,
0,,853549649,276769800,0,312,1293,20,,0,0,5,0,1,100,9,5,12216,0,4126,0,42902,1704931657000,0,
0,,853549649,276769800,0,312,1287,21,,0,0,5,0,1,100,11,5,12221,0,4126,0,42902,1704931777000,0,
0,,853549649,276769800,0,312,1287,18,,0,0,5,0,1,100,10,6,12221,0,4127,0,42902,1704931897000,0,
0,,853549649,276769800,0,312,1287,21,,0,0,5,0,1,100,8,5,12221,0,4126,0,42902,1704932017000,0,
0,,853549649,276769800,0,312,1287,20,,0,0,5,0,1,100,10,5,12221,0,4126,0,42902,1704932137000,0,
0,,853549649,276769800,0,312,1287,18,,0,0,5,0,1,100,11,6,12221,0,4127,0,42902,1704932257000,0,
0,,853549649,276769800,0,312,1287,20,,0,0,5,0,1,100,9,5,12217,0,4126,0,42902,1704932377000,0,
0,,853549649,276769800,0,312,1287,22,,0,0,5,0,1,100,11,5,12204,0,4126,0,42902,1704932497000,0,
0,,853549649,276769800,0,312,1287,21,,0,0,5,0,1,100,9,5,12221,0,4127,0,42902,1704932617000,0,
0,,853549649,276769800,0,312,1287,21,,0,0,5,0,1,100,11,5,12221,0,4127,0,42902,1704932737000,0,
0,,853549649,276769800,0,312,1287,20,,0,0,5,0,1,100,10,5,12221,0,4126,0,42902,1704932857000,0,
0,,853549649,276769800,0,312,1292,21,,0,0,5,0,1,100,11,5,12212,0,4126,0,42902,1704932977000,0,
0,,853549649,276769800,0,312,1292,21,,0,0,5,0,1,100,11,5,12215,0,4127,0,42902,1704933097000,0,
0,,853549649,276769800,0,312,1292,21,,0,0,5,0,1,100,8,5,12221,0,4126,0,42902,1704933217000,0,
0,,853549649,276769800,0,312,1292,20,,0,0,5,0,1,100,11,5,12221,0,4127,0,42902,1704933337000,0,
0,,853549649,276769800,0,312,1292,21,,0,0,5,0,1,100,8,5,12212,0,4127,0,42902,1704933457000,0,
0,,853549649,276769800,0,312,1292,18,,0,0,5,0,1,100,12,6,12220,0,4127,0,42902,1704933577000,0,
0,,853549649,276769800,0,312,1292,21,,0,0,5,0,1,100,8,5,12217,0,4127,0,42902,1704933697000,0,
0,,853549649,276769800,0,312,1292,19,,0,0,5,0,1,100,11,5,12221,0,4126,0,42902,1704933817000,0,
0,,853549649,276769800,0,312,1292,20,,0,0,5,0,1,100,11,5,12221,0,4126,0,42902,1704933937000,0,
0,,853549649,276769800,0,312,1292,19,,0,0,5,0,1,100,11,6,12198,0,4127,0,42902,1704934057000,0,
0,,853549649,276769800,0,312,1292,19,,0,0,5,0,1,100,9,6,12221,0,4126,0,42902,1704934177000,0,
0,,853549649,276769800,0,312,1292,21,,0,0,5,0,1,100,8,5,12221,0,4126,0,42902,1704934297000,0,
0,,853549649,276769800,0,312,1292,19,,0,0,5,0,1,100,11,6,12213,0,4127,0,42902,1704934417000,0,
0,,853549649,276769800,0,312,1292,20,,0,0,5,0,1,100,11,5,12221,0,4127,0,42902,1704934537000,0,
0,,853549649,276769800,0,312,1292,18,,0,0,5,0,1,100,12,6,12221,0,4127,0,42902,1704934657000,0,
0,,853549649,276769800,0,312,1292,19,,0,0,5,0,1,100,12,6,12211,0,4127,0,42902,1704934777000,0,
0,,853549649,276769800,0,312,1292,20,,0,0,5,0,1,100,11,5,12212,0,4126,0,42902,1704934897000,0,
0,,853549649,276769800,0,312,1292,21,,0,0,5,0,1,100,10,5,12220,0,4126,0,42902,1704935017000,0,
0,,853549649,276769800,0,312,1292,20,,0,0,5,0,1,100,9,5,12186,0,4126,0,42902,1704935137000,0,
0,,853549649,276769800,0,312,1292,20,,0,0,5,0,1,100,11,5,12212,0,4127,0,42902,1704935257000,0,
0,,853549649,276769800,0,312,1292,18,,0,0,5,0,1,100,9,5,12221,0,4126,0,42902,1704935377000,0,
0,,853549649,276769800,0,312,1292,19,,0,0,5,0,1,100,11,5,12100,0,4125,0,42902,1704935497000,0,
0,,853549649,276769800,0,312,1292,21,,0,0,5,0,1,100,8,5,12218,0,4126,0,42902,1704935617000,0,
0,,853549649,276769800,0,312,1292,21,,0,0,5,0,1,100,10,5,12221,0,4127,0,42902,1704935737000,0,
0,,853549649,276769800,0,312,1292,21,,0,0,5,0,1,100,11,5,12094,0,4125,0,42902,1704935857000,0,
0,,853549649,276769800,0,312,1292,19,,0,0,5,0,1,100,11,6,12210,0,4126,0,42902,1704935977000,0,
0,,853549649,276769800,0,312,1292,18,,0,0,5,0,1,100,13,6,12219,0,4127,0,42902,1704936097000,0,
0,,853549649,276769800,0,312,1292,19,,0,0,5,0,1,100,12,6,12090,0,4124,0,42902,1704936217000,0,
0,,853549649,276769800,0,312,1292,20,,0,0,5,0,1,100,8,5,12221,0,4126,0,42902,1704936337000,0,
0,,853549649,276769800,0,312,1292,20,,0,0,5,0,1,100,8,5,12214,0,4127,0,42902,1704936457000,0,
0,,853549649,276769800,0,312,1292,18,,0,0,5,0,1,100,12,6,12100,0,4124,0,42902,1704936577000,0,
0,,853549649,276769800,0,312,1292,19,,0,0,5,0,1,100,9,5,12217,0,4127,0,42902,1704936697000,0,
0,,853549649,276769800,0,312,1292,18,,0,0,5,0,1,100,14,6,12214,0,4127,0,42902,1704936817000,0,
0,,853549649,276769800,0,312,1292,16,,0,0,5,0,1,100,11,6,12095,0,4124,0,42902,1704936937000,0,
0,,853549283,276769033,0,277,1292,19,,0,0,5,0,1,100,10,6,12063,0,4127,0,42902,1704937054000,0,
0,,853549283,276769033,0,277,1292,19,,0,1,5,0,1,100,10,6,12067,0,4125,0,42902,1704937114000,0,
0,,853549283,276769033,0,277,1292,16,,0,1,5,0,1,100,10,6,12009,0,4127,0,42902,1704937174000,0,
0,,853549283,276769033,0,277,1292,19,,0,0,5,0,1,100,10,6,13199,0,4125,0,42902,1704937294000,0,
0,,853548433,276766883,12,197,1308,19,,0,0,5,0,1,100,15,6,13227,12,4126,0,42902,1704937334000,0,
0,,853545633,276758216,18,196,1297,16,,0,1,4,0,1,100,10,6,13214,18,4126,0,42902,1704937357000,0,
0,,853544950,276755216,11,186,1294,16,,0,1,4,0,1,100,18,7,13231,11,4127,0,42902,1704937365000,0,
0,,853544716,276754400,10,197,1294,16,,0,1,4,0,1,100,17,7,13195,10,4122,0,42902,1704937368000,0,
0,,853544650,276753966,6,186,1293,16,,0,1,4,0,1,100,18,7,13108,6,4126,0,42902,1704937370000,0,
0,,853544650,276753533,6,154,1294,18,,0,1,4,0,1,100,10,6,13247,6,4127,0,42902,1704937373000,0,
0,,853544833,276753216,6,122,1294,17,,0,1,4,0,1,100,10,6,13196,6,4126,0,42902,1704937376000,0,
0,,853544983,276753133,6,111,1293,18,,0,1,4,0,1,100,10,6,13209,6,4125,0,42902,1704937377000,0,
0,,853545166,276753100,7,93,1293,17,,0,1,4,0,1,100,10,6,13193,7,4125,0,42902,1704937378000,0,
