Priority,element,X,Y,Speed,Angle,Altitude,Satellites,IO,239,240,21,200,69,113,181,182,66,24,67,68,241,Timestamp,EventSource,
0,,853550166,276770083,0,25,1296,18,,0,0,5,0,1,100,10,6,12392,0,4122,0,42902,1705172344000,0,
0,,853550166,276770083,0,25,1296,18,,0,0,5,0,1,100,12,6,12392,0,4122,0,42902,1705172464000,0,
0,,853550166,276770083,0,25,1296,18,,0,0,5,0,1,100,11,6,12392,0,4122,0,42902,1705172584000,0,
0,,853550166,276770083,0,25,1296,19,,0,0,5,0,1,100,9,6,12391,0,4122,0,42902,1705172704000,0,
0,,853550166,276770083,0,25,1296,18,,0,0,5,0,1,100,9,6,12392,0,4122,0,42902,1705172824000,0,
0,,853550166,276770083,0,25,1296,19,,0,0,5,0,1,100,9,6,12376,0,4122,0,42902,1705172944000,0,
0,,853550166,276770083,0,25,1296,17,,0,0,5,0,1,100,10,7,12365,0,4122,0,42902,1705173064000,0,
0,,853550166,276770083,0,25,1296,19,,0,0,5,0,1,100,11,6,12391,0,4122,0,42902,1705173184000,0,
0,,853550166,276770083,0,25,1296,18,,0,0,5,0,1,100,12,6,12392,0,4122,0,42902,1705173304000,0,
0,,853550166,276770083,0,25,1296,17,,0,0,5,0,1,100,10,7,12385,0,4122,0,42902,1705173424000,0,
0,,853550166,276770083,0,25,1296,17,,0,0,5,0,1,100,9,6,12377,0,4122,0,42902,1705173544000,0,
0,,853550166,276770083,0,25,1296,18,,0,0,5,0,1,100,9,6,12315,0,4122,0,42902,1705173664000,0,
0,,853550166,276770083,0,25,1296,17,,0,0,5,0,1,100,9,6,12364,0,4122,0,42902,1705173784000,0,
0,,853550166,276770083,0,25,1311,18,,0,0,5,0,1,100,9,6,12371,0,4122,0,42902,1705173904000,0,
0,,853550166,276770083,0,25,1311,17,,0,0,5,0,1,100,9,6,12371,0,4122,0,42902,1705174024000,0,
0,,853550166,276770083,0,25,1311,17,,0,0,5,0,1,100,10,6,12334,0,4122,0,42902,1705174144000,0,
0,,853550166,276770083,0,25,1311,17,,0,0,5,0,1,100,9,6,12385,0,4122,0,42902,1705174264000,0,
0,,853550166,276770083,0,25,1311,18,,0,0,5,0,1,100,9,6,12367,0,4122,0,42902,1705174384000,0,
0,,853550166,276770083,0,25,1311,18,,0,0,5,0,1,100,9,6,12365,0,4122,0,42902,1705174504000,0,
0,,853550166,276770083,0,25,1311,17,,0,0,5,0,1,100,10,6,12385,0,4122,0,42902,1705174624000,0,
0,,853550166,276770083,0,25,1311,17,,0,0,5,0,1,100,9,6,12391,0,4122,0,42902,1705174744000,0,
0,,853550166,276770083,0,25,1311,17,,0,0,5,0,1,100,10,7,12303,0,4122,0,42902,1705174864000,0,
0,,853550166,276770083,0,25,1311,18,,0,0,5,0,1,100,9,6,12357,0,4122,0,42902,1705174984000,0,
0,,853550166,276770083,0,25,1311,18,,0,0,5,0,1,100,9,6,12333,0,4122,0,42902,1705175104000,0,
0,,853550166,276770083,0,25,1311,18,,0,0,5,0,1,100,11,6,12348,0,4122,0,42902,1705175224000,0,
0,,853550166,276770083,0,25,1311,18,,0,0,5,0,1,100,11,6,12338,0,4122,0,42902,1705175344000,0,
0,,853550166,276770083,0,25,1311,19,,0,0,5,0,1,100,11,6,12264,0,4122,0,42902,1705175464000,0,
0,,853550166,276770083,0,25,1311,19,,0,0,5,0,1,100,10,6,12308,0,4122,0,42902,1705175584000,0,
0,,853550166,276770083,0,25,1311,20,,0,0,5,0,1,100,9,6,12335,0,4122,0,42902,1705175704000,0,
0,,853550166,276770083,0,25,1311,19,,0,0,5,0,1,100,10,6,12349,0,4122,0,42902,1705175824000,0,
0,,853550166,276770083,0,25,1311,19,,0,0,5,0,1,100,10,6,12291,0,4122,0,42902,1705175944000,0,
0,,853550166,276770083,0,25,1311,17,,0,0,5,0,1,100,11,6,12342,0,4122,0,42902,1705176064000,0,
0,,853550166,276770083,0,25,1311,18,,0,0,5,0,1,100,9,6,12334,0,4122,0,42902,1705176184000,0,
0,,853550166,276770083,0,25,1311,18,,0,0,5,0,1,100,10,6,12340,0,4122,0,42902,1705176304000,0,
0,,853550166,276770083,0,25,1311,17,,0,0,5,0,1,100,11,6,12278,0,4122,0,42902,1705176424000,0,
0,,853550166,276770083,0,25,1311,18,,0,0,5,0,1,100,11,6,12309,0,4122,0,42902,1705176544000,0,
0,,853550166,276770083,0,25,1311,18,,0,0,5,0,1,100,11,6,12333,0,4122,0,42902,1705176664000,0,
0,,853550166,276770083,0,25,1311,18,,0,0,5,0,1,100,11,6,12281,0,4122,0,42902,1705176784000,0,
0,,853550166,276770083,0,25,1311,18,,0,0,5,0,1,100,11,6,12270,0,4123,0,42902,1705176904000,0,
0,,853550166,276770083,0,25,1311,18,,0,0,5,0,1,100,11,6,12282,0,4122,0,42902,1705177024000,0,
0,,853550166,276770083,0,25,1311,16,,0,0,5,0,1,100,10,7,12320,0,4122,0,42902,1705177144000,0,
0,,853550166,276770083,0,25,1311,17,,0,0,5,0,1,100,12,7,12308,0,4122,0,42902,1705177264000,0,
0,,853550166,276770083,0,25,1311,17,,0,0,5,0,1,100,9,6,12315,0,4122,0,42902,1705177384000,0,
0,,853550166,276770083,0,25,1311,16,,0,0,5,0,1,100,12,7,12260,0,4122,0,42902,1705177504000,0,
0,,853550166,276770083,0,25,1311,18,,0,0,5,0,1,100,11,6,12255,0,4122,0,42902,1705177624000,0,
0,,853550166,276770083,0,25,1311,19,,0,0,5,0,1,100,10,6,12306,0,4122,0,42902,1705177744000,0,
0,,853550166,276770083,0,25,1311,19,,0,0,5,0,1,100,10,6,12308,0,4122,0,42902,1705177864000,0,
0,,853550166,276770083,0,25,1311,19,,0,0,5,0,1,100,9,6,12230,0,4122,0,42902,1705177984000,0,
0,,853550166,276770083,0,25,1311,16,,0,0,5,0,1,100,10,7,12310,0,4122,0,42902,1705178104000,0,
0,,853550166,276770083,0,25,1311,17,,0,0,5,0,1,100,9,7,12310,0,4122,0,42902,1705178224000,0,
0,,853550166,276770083,0,25,1311,17,,0,0,5,0,1,100,11,7,12221,0,4122,0,42902,1705178344000,0,
0,,853550166,276770083,0,25,1311,18,,0,0,5,0,1,100,9,6,12257,0,4122,0,42902,1705178464000,0,
0,,853550166,276770083,0,25,1311,15,,0,0,5,0,1,100,13,8,12280,0,4122,0,42902,1705178584000,0,
0,,853550166,276770083,0,25,1311,14,,0,0,5,0,1,100,13,8,12222,0,4122,0,42902,1705178704000,0,
0,,853550166,276770083,0,25,1311,16,,0,0,5,0,1,100,11,8,12279,0,4122,0,42902,1705178824000,0,
0,,853550166,276770083,0,25,1311,17,,0,0,5,0,1,100,12,7,12259,0,4122,0,42902,1705178944000,0,
0,,853550166,276770083,0,25,1311,17,,0,0,5,0,1,100,10,7,12221,0,4122,0,42902,1705179064000,0,
0,,853550166,276770083,0,25,1311,17,,0,0,5,0,1,100,12,7,12306,0,4122,0,42902,1705179184000,0,
0,,853550166,276770083,0,25,1311,17,,0,0,5,0,1,100,12,7,12281,0,4122,0,42902,1705179304000,0,
0,,853550166,276770083,0,25,1311,15,,0,0,5,0,1,100,15,8,12221,0,4122,0,42902,1705179424000,0,
0,,853550166,276770083,0,25,1311,15,,0,0,5,0,1,100,15,8,12280,0,4122,0,42902,1705179544000,0,
0,,853550166,276770083,0,25,1311,16,,0,0,5,0,1,100,14,7,12286,0,4122,0,42902,1705179664000,0,
0,,853550166,276770083,0,25,1311,14,,0,0,5,0,1,100,15,8,12222,0,4122,0,42902,1705179784000,0,
0,,853550166,276770083,0,25,1311,15,,0,0,5,0,1,100,15,8,12238,0,4122,0,42902,1705179904000,0,
0,,853550166,276770083,0,25,1311,16,,0,0,5,0,1,100,14,7,12259,0,4122,0,42902,1705180024000,0,
0,,853550166,276770083,0,25,1311,16,,0,0,5,0,1,100,13,7,12221,0,4122,0,42902,1705180144000,0,
0,,853550166,276770083,0,25,1311,16,,0,0,5,0,1,100,14,7,12277,0,4122,0,42902,1705180264000,0,
0,,853550166,276770083,0,25,1311,16,,0,0,5,0,1,100,14,7,12245,0,4122,0,42902,1705180384000,0,
0,,853550166,276770083,0,25,1311,16,,0,0,5,0,1,100,14,7,12228,0,4122,0,42902,1705180504000,0,
0,,853550166,276770083,0,25,1311,14,,0,0,5,0,1,100,18,9,12247,0,4122,0,42902,1705180624000,0,
0,,853550166,276770083,0,25,1311,16,,0,0,5,0,1,100,13,7,12275,0,4122,0,42902,1705180744000,0,
0,,853550166,276770083,0,25,1311,16,,0,0,5,0,1,100,10,7,12238,0,4122,0,42902,1705180864000,0,
0,,853550166,276770083,0,25,1311,16,,0,0,5,0,1,100,13,7,12232,0,4122,0,42902,1705180984000,0,
0,,853550166,276770083,0,25,1311,15,,0,0,5,0,1,100,13,8,12253,0,4122,0,42902,1705181104000,0,
0,,853550166,276770083,0,25,1311,15,,0,0,5,0,1,100,13,8,12221,0,4122,0,42902,1705181224000,0,
0,,853550166,276770083,0,25,1311,15,,0,0,5,0,1,100,13,8,12250,0,4122,0,42902,1705181344000,0,
0,,853550166,276770083,0,25,1311,16,,0,0,5,0,1,100,12,8,12264,0,4122,0,42902,1705181464000,0,
0,,853550166,276770083,0,25,1311,17,,0,0,5,0,1,100,12,7,12222,0,4122,0,42902,1705181584000,0,
0,,853550166,276770083,0,25,1311,16,,0,0,5,0,1,100,13,8,12253,0,4122,0,42902,1705181704000,0,
0,,853550166,276770083,0,25,1311,17,,0,0,5,0,1,100,15,8,12235,0,4122,0,42902,1705181824000,0,
0,,853550166,276770083,0,25,1311,15,,0,0,5,0,1,100,13,8,12226,0,4122,0,42902,1705181944000,0,
0,,853550166,276770083,0,25,1311,16,,0,0,5,0,1,100,11,8,12232,0,4122,0,42902,1705182064000,0,
0,,853550166,276770083,0,25,1311,16,,0,0,5,0,1,100,15,9,12246,0,4122,0,42902,1705182184000,0,
0,,853550166,276770083,0,25,1311,17,,0,0,5,0,1,100,11,7,12221,0,4122,0,42902,1705182304000,0,
0,,853550166,276770083,0,25,1311,18,,0,0,5,0,1,100,11,6,12263,0,4122,0,42902,1705182424000,0,
0,,853550166,276770083,0,25,1311,17,,0,0,5,0,1,100,10,6,12272,0,4122,0,42902,1705182544000,0,
0,,853550166,276770083,0,25,1311,19,,0,0,5,0,1,100,9,6,12237,0,4122,0,42902,1705182664000,0,
0,,853550166,276770083,0,25,1311,19,,0,0,5,0,1,100,11,6,12248,0,4122,0,42902,1705182784000,0,
0,,853550166,276770083,0,25,1311,20,,0,0,5,0,1,100,8,6,12227,0,4122,0,42902,1705182904000,0,
0,,853550166,276770083,0,25,1311,20,,0,0,5,0,1,100,8,6,12226,0,4122,0,42902,1705183024000,0,
0,,853550166,276770083,0,25,1311,20,,0,0,5,0,1,100,9,6,12242,0,4122,0,42902,1705183144000,0,
0,,853550166,276770083,0,25,1311,21,,0,0,5,0,1,100,8,6,12253,0,4122,0,42902,1705183264000,0,
0,,853550166,276770083,0,25,1311,21,,0,0,5,0,1,100,10,6,12221,0,4122,0,42902,1705183384000,0,
0,,853550166,276770083,0,25,1311,20,,0,0,5,0,1,100,9,6,12240,0,4122,0,42902,1705183504000,0,
0,,853550166,276770083,0,25,1311,21,,0,0,5,0,1,100,9,6,12245,0,4122,0,42902,1705183624000,0,
0,,853550166,276770083,0,25,1311,20,,0,0,5,0,1,100,9,6,12222,0,4122,0,42902,1705183744000,0,
0,,853550166,276770083,0,25,1311,19,,0,0,5,0,1,100,9,6,12245,0,4122,0,42902,1705183864000,0,
0,,853550166,276770083,0,25,1311,18,,0,0,5,0,1,100,9,6,12221,0,4122,0,42902,1705183984000,0,
0,,853550166,276770083,0,25,1311,18,,0,0,5,0,1,100,9,6,12221,0,4122,0,42902,1705184104000,0,
0,,853550166,276770083,0,25,1311,18,,0,0,5,0,1,100,9,6,12245,0,4122,0,42902,1705184224000,0,
0,,853550166,276770083,0,25,1311,17,,0,0,5,0,1,100,9,6,12243,0,4122,0,42902,1705184344000,0,
0,,853550166,276770083,0,25,1311,19,,0,0,5,0,1,100,13,7,12222,0,4122,0,42902,1705184464000,0,
0,,853550166,276770083,0,25,1311,18,,0,0,5,0,1,100,10,7,12224,0,4122,0,42902,1705184584000,0,
0,,853550166,276770083,0,25,1311,19,,0,0,5,0,1,100,9,6,12229,0,4122,0,42902,1705184704000,0,
0,,853550166,276770083,0,25,1311,19,,0,0,5,0,1,100,8,6,12221,0,4122,0,42902,1705184824000,0,
0,,853550166,276770083,0,25,1311,20,,0,0,5,0,1,100,10,5,12229,0,4122,0,42902,1705184944000,0,
0,,853550166,276770083,0,25,1311,21,,0,0,5,0,1,100,9,5,12221,0,4122,0,42902,1705185064000,0,
0,,853550166,276770083,0,25,1311,18,,0,0,5,0,1,100,11,6,12221,0,4122,0,42902,1705185184000,0,
0,,853550166,276770083,0,25,1311,21,,0,0,5,0,1,100,9,5,12221,0,4122,0,42902,1705185304000,0,
0,,853550166,276770083,0,25,1311,21,,0,0,5,0,1,100,8,5,12221,0,4122,0,42902,1705185424000,0,
0,,853550166,276770083,0,25,1311,18,,0,0,5,0,1,100,10,6,12214,0,4122,0,42902,1705185544000,0,
0,,853550166,276770083,0,25,1311,20,,0,0,5,0,1,100,10,5,12234,0,4122,0,42902,1705185664000,0,
0,,853550166,276770083,0,25,1310,21,,0,0,5,0,1,100,10,5,12229,0,4122,0,42902,1705185784000,0,
0,,853550166,276770083,0,25,1310,18,,0,0,5,0,1,100,9,6,12221,0,4122,0,42902,1705185904000,0,
0,,853550166,276770083,0,25,1310,18,,0,0,5,0,1,100,8,6,12225,0,4122,0,42902,1705186024000,0,
0,,853550166,276770083,0,25,1310,19,,0,0,5,0,1,100,8,5,12221,0,4122,0,42902,1705186144000,0,
0,,853550166,276770083,0,25,1310,20,,0,0,5,0,1,100,10,6,12221,0,4122,0,42902,1705186264000,0,
0,,853550166,276770083,0,25,1310,21,,0,0,5,0,1,100,9,5,12221,0,4122,0,42902,1705186384000,0,
0,,853550166,276770083,0,25,1310,20,,0,0,5,0,1,100,8,5,12221,0,4122,0,42902,1705186504000,0,
0,,853550166,276770083,0,25,1310,20,,0,0,5,0,1,100,10,6,12221,0,4121,0,42902,1705186624000,0,
0,,853550166,276770083,0,25,1310,19,,0,0,5,0,1,100,8,6,12221,0,4122,0,42902,1705186744000,0,
0,,853550166,276770083,0,25,1310,21,,0,0,5,0,1,100,10,5,12221,0,4122,0,42902,1705186864000,0,
0,,853550166,276770083,0,25,1310,21,,0,0,5,0,1,100,10,5,12221,0,4122,0,42902,1705186984000,0,
0,,853550166,276770083,0,25,1310,19,,0,0,5,0,1,100,11,6,12221,0,4122,0,42902,1705187104000,0,
0,,853550166,276770083,0,25,1310,17,,0,0,5,0,1,100,12,6,12221,0,4122,0,42902,1705187224000,0,
0,,853550166,276770083,0,25,1310,19,,0,0,5,0,1,100,12,6,12225,0,4122,0,42902,1705187344000,0,
0,,853550166,276770083,0,25,1310,17,,0,0,5,0,1,100,10,6,12234,0,4122,0,42902,1705187464000,0,
0,,853550166,276770083,0,25,1310,18,,0,0,5,0,1,100,9,6,12221,0,4122,0,42902,1705187584000,0,
0,,853550166,276770083,0,25,1310,18,,0,0,5,0,1,100,12,6,12221,0,4122,0,42902,1705187704000,0,
0,,853550166,276770083,0,25,1310,18,,0,0,5,0,1,100,12,6,12221,0,4122,0,42902,1705187824000,0,
0,,853550166,276770083,0,25,1310,19,,0,0,5,0,1,100,9,6,12221,0,4122,0,42902,1705187944000,0,
0,,853550166,276770083,0,25,1310,18,,0,0,5,0,1,100,9,6,12221,0,4122,0,42902,1705188064000,0,
0,,853550166,276770083,0,25,1310,18,,0,0,5,0,1,100,11,6,12221,0,4122,0,42902,1705188184000,0,
0,,853550166,276770083,0,25,1310,19,,0,0,5,0,1,100,11,5,12221,0,4122,0,42902,1705188304000,0,
0,,853550166,276770083,0,25,1310,19,,0,0,5,0,1,100,9,5,12221,0,4122,0,42902,1705188424000,0,
0,,853550166,276770083,0,25,1310,20,,0,0,5,0,1,100,9,5,12221,0,4122,0,42902,1705188544000,0,
0,,853550166,276770083,0,25,1310,19,,0,0,5,0,1,100,9,5,12223,0,4122,0,42902,1705188664000,0,
0,,853550166,276770083,0,25,1310,17,,0,0,5,0,1,100,12,6,12221,0,4122,0,42902,1705188784000,0,
0,,853550166,276770083,0,25,1310,20,,0,0,5,0,1,100,11,5,12221,0,4122,0,42902,1705188904000,0,
0,,853550166,276770083,0,25,1310,18,,0,0,5,0,1,100,9,6,12229,0,4122,0,42902,1705189024000,0,
0,,853550166,276770083,0,25,1310,19,,0,0,5,0,1,100,10,5,12221,0,4122,0,42902,1705189144000,0,
0,,853550166,276770083,0,25,1310,20,,0,0,5,0,1,100,10,5,12221,0,4122,0,42902,1705189264000,0,
0,,853550166,276770083,0,25,1310,18,,0,0,5,0,1,100,12,6,12221,0,4122,0,42902,1705189384000,0,
0,,853550166,276770083,0,25,1310,20,,0,0,5,0,1,100,11,5,12221,0,4122,0,42902,1705189504000,0,
0,,853550166,276770083,0,25,1310,19,,0,0,5,0,1,100,9,5,12225,0,4122,0,42902,1705189624000,0,
0,,853550166,276770083,0,25,1310,18,,0,0,5,0,1,100,9,6,12221,0,4122,0,42902,1705189744000,0,
0,,853550166,276770083,0,25,1310,16,,0,0,5,0,1,100,12,6,12221,0,4122,0,42902,1705189864000,0,
0,,853550166,276770083,0,25,1310,19,,0,0,5,0,1,100,9,5,12221,0,4122,0,42902,1705189984000,0,
0,,853550166,276770083,0,25,1310,18,,0,0,5,0,1,100,9,5,12221,0,4122,0,42902,1705190104000,0,
0,,853550166,276770083,0,25,1310,18,,0,0,5,0,1,100,11,5,12221,0,4122,0,42902,1705190224000,0,
0,,853550166,276770083,0,25,1310,18,,0,0,5,0,1,100,11,5,12221,0,4122,0,42902,1705190344000,0,
0,,853550166,276770083,0,25,1310,19,,0,0,5,0,1,100,9,5,12221,0,4122,0,42902,1705190464000,0,
0,,853550166,276770083,0,25,1310,20,,0,0,5,0,1,100,11,5,12221,0,4122,0,42902,1705190584000,0,
0,,853550166,276770083,0,25,1310,19,,0,0,5,0,1,100,9,5,12228,0,4122,0,42902,1705190704000,0,
0,,853550166,276770083,0,25,1310,17,,0,0,5,0,1,100,12,6,12221,0,4122,0,42902,1705190824000,0,
0,,853550166,276770083,0,25,1310,20,,0,0,5,0,1,100,11,5,12221,0,4122,0,42902,1705190944000,0,
0,,853550166,276770083,0,25,1310,20,,0,0,5,0,1,100,11,5,12221,0,4122,0,42902,1705191064000,0,
0,,853550166,276770083,0,25,1310,20,,0,0,5,0,1,100,11,5,12221,0,4122,0,42902,1705191184000,0,
0,,853550166,276770083,0,25,1310,19,,0,0,5,0,1,100,11,5,12223,0,4122,0,42902,1705191304000,0,
0,,853550166,276770083,0,25,1310,19,,0,0,5,0,1,100,11,5,12221,0,4122,0,42902,1705191424000,0,
0,,853550166,276770083,0,25,1310,16,,0,0,5,0,1,100,12,6,12229,0,4122,0,42902,1705191544000,0,
0,,853550166,276770083,0,25,1310,20,,0,0,5,0,1,100,8,5,12221,0,4122,0,42902,1705191664000,0,
0,,853550166,276770083,0,25,1310,21,,0,0,5,0,1,100,8,5,12221,0,4122,0,42902,1705191784000,0,
0,,853550166,276770083,0,25,1310,19,,0,0,5,0,1,100,10,5,12221,0,4122,0,42902,1705191904000,0,
0,,853550166,276770083,0,25,1310,21,,0,0,5,0,1,100,11,5,12221,0,4122,0,42902,1705192024000,0,
0,,853550166,276770083,0,25,1310,20,,0,0,5,0,1,100,11,5,12221,0,4122,0,42902,1705192144000,0,
0,,853550166,276770083,0,25,1310,18,,0,0,5,0,1,100,9,5,12221,0,4122,0,42902,1705192264000,0,
0,,853550166,276770083,0,25,1310,19,,0,0,5,0,1,100,11,5,12221,0,4122,0,42902,1705192384000,0,
0,,853550166,276770083,0,25,1310,19,,0,0,5,0,1,100,11,5,12221,0,4122,0,42902,1705192504000,0,
0,,853550166,276770083,0,25,1310,21,,0,0,5,0,1,100,10,5,12220,0,4122,0,42902,1705192624000,0,
0,,853550166,276770083,0,25,1310,19,,0,0,5,0,1,100,11,5,12229,0,4122,0,42902,1705192744000,0,
0,,853550166,276770083,0,25,1310,20,,0,0,5,0,1,100,8,5,12225,0,4122,0,42902,1705192864000,0,
0,,853550166,276770083,0,25,1310,20,,0,0,5,0,1,100,11,5,12221,0,4122,0,42902,1705192984000,0,
0,,853550166,276770083,0,25,1310,20,,0,0,5,0,1,100,11,5,12221,0,4122,0,42902,1705193104000,0,
0,,853550166,276770083,0,25,1310,19,,0,0,5,0,1,100,11,5,12221,0,4122,0,42902,1705193224000,0,
0,,853550166,276770083,0,25,1310,20,,0,0,5,0,1,100,11,5,12221,0,4122,0,42902,1705193344000,0,
0,,853550166,276770083,0,25,1310,20,,0,0,5,0,1,100,10,5,12221,0,4122,0,42902,1705193464000,0,
0,,853550166,276770083,0,25,1310,18,,0,0,5,0,1,100,9,6,12221,0,4123,0,42902,1705193584000,0,
0,,853550166,276770083,0,25,1310,18,,0,0,5,0,1,100,11,5,12221,0,4122,0,42902,1705193704000,0,
0,,853550166,276770083,0,25,1310,18,,0,0,5,0,1,100,9,6,12221,0,4122,0,42902,1705193824000,0,
0,,853550166,276770083,0,25,1310,17,,0,0,5,0,1,100,10,6,12221,0,4123,0,42902,1705193944000,0,
0,,853550166,276770083,0,25,1310,17,,0,0,5,0,1,100,10,6,12221,0,4122,0,42902,1705194064000,0,
0,,853550166,276770083,0,25,1310,17,,0,0,5,0,1,100,10,6,12221,0,4122,0,42902,1705194184000,0,
0,,853550166,276770083,0,25,1310,17,,0,0,5,0,1,100,10,6,12221,0,4123,0,42902,1705194304000,0,
0,,853550166,276770083,0,25,1310,15,,0,0,5,0,1,100,11,6,12221,0,4122,0,42902,1705194424000,0,
0,,853550166,276770083,0,25,1292,15,,0,0,5,0,1,100,10,6,12221,0,4122,0,42902,1705194544000,0,
0,,853550166,276770083,0,25,1292,19,,0,0,5,0,1,100,9,5,12221,0,4122,0,42902,1705194664000,0,
0,,853550166,276770083,0,25,1292,19,,0,0,5,0,1,100,12,6,12221,0,4122,0,42902,1705194784000,0,
0,,853550166,276770083,0,25,1292,14,,0,0,5,0,1,100,10,7,12221,0,4122,0,42902,1705194904000,0,
0,,853550166,276770083,0,25,1292,18,,0,0,5,0,1,100,9,5,12221,0,4122,0,42902,1705195024000,0,
0,,853550166,276770083,0,25,1296,17,,0,0,5,0,1,100,12,6,12221,0,4122,0,42902,1705195144000,0,
0,,853550166,276770083,0,25,1296,18,,0,0,5,0,1,100,9,5,12221,0,4122,0,42902,1705195264000,0,
0,,853550166,276770083,0,25,1296,17,,0,0,5,0,1,100,9,6,12221,0,4122,0,42902,1705195384000,0,
0,,853550166,276770083,0,25,1296,18,,0,0,5,0,1,100,10,5,12221,0,4122,0,42902,1705195504000,0,
0,,853550166,276770083,0,25,1296,17,,0,0,5,0,1,100,13,6,12221,0,4122,0,42902,1705195624000,0,
0,,853550166,276770083,0,25,1296,17,,0,0,5,0,1,100,12,6,12221,0,4122,0,42902,1705195744000,0,
0,,853550166,276770083,0,25,1296,17,,0,0,5,0,1,100,9,6,12221,0,4122,0,42902,1705195864000,0,
0,,853550166,276770083,0,25,1296,16,,0,0,5,0,1,100,13,6,12221,0,4122,0,42902,1705195984000,0,
0,,853550166,276770083,0,25,1296,18,,0,0,5,0,1,100,9,5,12194,0,4122,0,42902,1705196104000,0,
0,,853550166,276770083,0,25,1296,18,,0,0,5,0,1,100,12,6,12221,0,4122,0,42902,1705196224000,0,
0,,853550166,276770083,0,25,1296,16,,0,0,5,0,1,100,14,6,12221,0,4122,0,42902,1705196344000,0,
0,,853550166,276770083,0,25,1296,17,,0,0,5,0,1,100,13,5,12212,0,4122,0,42902,1705196464000,0,
0,,853550166,276770083,0,25,1296,15,,0,0,5,0,1,100,14,6,12221,0,4122,0,42902,1705196584000,0,
0,,853550166,276770083,0,25,1296,15,,0,0,5,0,1,100,15,6,12221,0,4122,0,42902,1705196704000,0,
0,,853550166,276770083,0,25,1296,18,,0,0,5,0,1,100,13,6,12171,0,4122,0,42902,1705196824000,0,
0,,853550166,276770083,0,25,1296,18,,0,0,5,0,1,100,13,6,12221,0,4122,0,42902,1705196944000,0,
0,,853550166,276770083,0,25,1296,18,,0,0,5,0,1,100,13,6,12221,0,4122,0,42902,1705197064000,0,
0,,853550166,276770083,0,25,1296,16,,0,0,5,0,1,100,13,6,12212,0,4122,0,42902,1705197184000,0,
0,,853550166,276770083,0,25,1296,18,,0,0,5,0,1,100,9,6,12221,0,4122,0,42902,1705197304000,0,
0,,853550166,276770083,0,25,1296,17,,0,0,5,0,1,100,13,6,12221,0,4122,0,42902,1705197424000,0,
0,,853550166,276770083,0,25,1296,18,,0,0,5,0,1,100,12,6,12204,0,4122,0,42902,1705197544000,0,
0,,853549516,276768933,0,326,1296,15,,0,0,5,0,1,100,12,6,11835,0,4122,0,42902,1705197608000,0,
